step,track_lin_vel_xy_exp,track_ang_vel_z_exp,lin_vel_z_l2,ang_vel_xy_l2,dof_torques_l2,dof_acc_l2,action_rate_l2,flat_orientation_l2,dof_pos_limits,termination_penalty,curr_vel,cmd_vel_given,track_lin_vel_xy,joint_angles,joint_symmetry_reward,stride_consistency,torso_orientation,phase_contact,phase_contact_per_cycle,alternation_contact,progressive_step,foot_cycle_sym,symmetric_foot_airtime,feet_no_slip_condition,com_step_reward,paper_cycle_reward,alive,curr_x_L,curr_x_R,curr_z_L,curr_z_R,left_target,rcs_phase_with_place,right_target,policy[0],policy[1],policy[2],policy[3],policy[4],policy[5],policy[6],policy[7],policy[8],policy[9],policy[10],policy[11],policy[12],policy[13],policy[14],policy[15],policy[16],policy[17],policy[18],policy[19],policy[20],policy[21],policy[22],policy[23],policy[24],policy[25],policy[26],policy[27],policy[28],critic[0],critic[1],critic[2],critic[3],critic[4],critic[5],critic[6],critic[7],critic[8],critic[9],critic[10],critic[11],critic[12],critic[13],critic[14],critic[15],critic[16],critic[17],critic[18],critic[19],critic[20],critic[21],critic[22],critic[23],critic[24],critic[25],critic[26],critic[27],critic[28],critic[29],critic[30],critic[31]
1109,0.9111649394035339,0.5,0.0,0.0,-3.2060537338256836,-0.0008358189952559769,-0.19195587933063507,0.0,-0.375014066696167,0.0,-9.523691557600245e-11,-7.482666569691432e-11,16.077194213867188,-0.2114420235157013,-20.040597915649414,-2.480902671813965,8.0,0.0,0.0,4.0,4.0,0.0,8.0,-0.3245867192745209,0.0,35.29669952392578,0.15000000596046448,-1.6188991813770315e-10,-1.459682513749172e-10,5.050535076961404e-12,6.840285716319672e-12,-1.372098845675053e-14,335.41156005859375,-5.12371083061236e-11,-0.03471425175666809,-0.14430345594882965,-0.10609158873558044,-0.030548283830285072,0.03822830691933632,-1.0314157009124756,-1.4965333938598633,0.0,0.0,0.3219680190086365,-1.2555640935897827,0.00839708000421524,-0.1346125304698944,-0.25099965929985046,0.16834361851215363,-0.005300731863826513,0.03468071296811104,-0.12552891671657562,0.0069138528779149055,0.05619765445590019,0.22311215102672577,-0.3040817379951477,-0.03145427256822586,-0.11229375004768372,-0.1418110728263855,-8.084844589233398,-5.459733963012695,-0.9969170689582825,0.07846242189407349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,0.7755485773086548,0.5,0.0,0.0,-2.502556800842285,-0.00025952717987820506,-0.3699372410774231,0.0,0.0,0.0,-9.406032897008032e-11,-7.482666569691432e-11,15.09197998046875,-0.16940639913082123,-20.040597915649414,-2.480902671813965,8.0,0.0,0.0,4.0,4.0,0.0,8.0,-0.3018527030944824,0.0,35.2618408203125,0.15000000596046448,-1.6205614628006515e-10,-1.5393526731077856e-10,5.0552309734108736e-12,5.814084456934321e-12,1.5251637301184895e-13,335.0330810546875,-4.327007502302749e-11,-0.1729595959186554,-0.8671219944953918,-0.1586451530456543,0.027070660144090652,0.030879590660333633,-1.0066004991531372,-1.4965333938598633,0.0,0.0,0.3213723301887512,-1.2662887573242188,0.006692240014672279,-0.11651789397001266,-0.20347163081169128,0.11198847740888596,0.09913039952516556,0.041045960038900375,-0.13055209815502167,-0.09950526058673859,0.11339843273162842,0.2062055915594101,-0.3032694458961487,0.5487431883811951,-0.06815703213214874,-0.06580115854740143,-8.069453239440918,0.6218584775924683,-0.972370445728302,0.23344311118125916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,0.935571014881134,0.5,0.0,0.0,-3.207552433013916,-0.0013794077094644308,-0.07497815042734146,0.0,-0.10688996315002441,0.0,-9.511300080866647e-11,-7.482666569691432e-11,16.397733688354492,-0.15963073074817657,-20.040597915649414,-2.480902671813965,8.0,0.0,0.0,4.0,4.0,0.0,8.0,-0.38685035705566406,0.0,35.18500518798828,0.15000000596046448,-1.622332962414319e-10,-1.6245017830929243e-10,5.0527663650323795e-12,5.42135260295229e-12,3.2966137415366137e-13,334.2625732421875,-3.4755177902301426e-11,0.12271781265735626,-0.3953978419303894,0.10598458349704742,-0.032700974494218826,0.013021279126405716,-1.0346555709838867,-1.4965333938598633,0.0,0.0,0.3200399875640869,-1.2990964651107788,-0.008806120604276657,-0.09293762594461441,-0.16272270679473877,0.043772317469120026,0.19947338104248047,0.044291894882917404,-0.09951835125684738,-0.05778355151414871,0.0948314443230629,0.2387174367904663,-0.3057711720466614,0.4595639407634735,-0.06251843273639679,-0.059022750705480576,-8.7670259475708,3.269712209701538,-0.9238826036453247,0.38267606496810913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,0.9172824025154114,0.5,0.0,0.0,-3.206982374191284,-0.11668136715888977,-0.11527617275714874,0.0,-0.37517550587654114,0.0,-8.84453829619325e-11,-7.482666569691432e-11,17.701414108276367,-0.18158254027366638,-20.040597915649414,-2.480902671813965,8.0,0.0,0.0,4.0,4.0,0.0,8.0,-0.578676700592041,0.0,35.0487060546875,0.15000000596046448,-1.6255857770985926e-10,-1.7129485330169558e-10,5.04173655949125e-12,5.754335376251252e-12,6.549477757009092e-13,332.82861328125,-2.5910495971004366e-11,-0.11905841529369354,-0.5365748405456543,0.14590875804424286,0.019883666187524796,-0.044556260108947754,-0.9963939189910889,-1.4965333938598633,0.0,0.0,0.3222008943557739,-1.3073309659957886,-0.0200162623077631,-0.06311081349849701,-0.10859689116477966,0.007058681920170784,0.2952091097831726,0.03326842933893204,-0.06393365561962128,0.003378701163455844,0.02919287048280239,0.2041807919740677,3.2275915145874023e-05,0.4749792516231537,-0.03641398623585701,0.0012775175273418427,-10.949121475219727,5.870050430297852,-0.8526393175125122,0.5224999189376831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113,0.9049956798553467,0.5,0.0,0.0,-3.2359070777893066,-0.0002050678012892604,-0.03912129998207092,0.0,-0.37587374448776245,0.0,-8.99607818793946e-11,-7.482666569691432e-11,17.259580612182617,-0.2393801212310791,-20.040597915649414,-2.480902671813965,8.0,0.0,0.0,4.0,4.0,0.0,8.0,-0.04998074099421501,0.0,34.815895080566406,0.15000000596046448,-1.6273789260612403e-10,-1.798755588922063e-10,5.039702162534798e-12,6.898464004895244e-12,8.342624009151367e-13,330.454833984375,-1.7329800788834504e-11,0.04460626840591431,-0.23343424499034882,-0.0754845067858696,-0.040783390402793884,-0.0059490203857421875,-1.0259010791778564,-1.4965333938598633,0.0,0.0,0.32742512226104736,-1.3313958644866943,-0.013012809678912163,-0.059775158762931824,-0.07085729390382767,0.008478231728076935,0.3933136761188507,0.053021013736724854,-0.07980357855558395,-0.01827777363359928,0.005757516715675592,0.19118760526180267,-0.029791636392474174,0.45491987466812134,-0.044862646609544754,-0.009688492864370346,-12.045814514160156,4.224084854125977,-0.7604085803031921,0.6494449973106384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114,0.9010269045829773,0.5,0.0,0.0,-3.2505762577056885,-0.0003335646470077336,-0.07522836327552795,0.0,-0.37543776631355286,0.0,-9.076183554723727e-11,-7.482666569691432e-11,17.041526794433594,-0.32169440388679504,-20.040597915649414,-2.480902671813965,8.0,0.0,0.0,4.0,4.0,0.0,8.0,-0.049687184393405914,0.0,34.4055290222168,0.15000000596046448,-1.628324697300343e-10,-1.874148336522552e-10,5.032757197098725e-12,8.661785698416136e-12,9.288311222585555e-13,326.4966125488281,-9.790504344742157e-12,-0.1854138821363449,-0.5665549039840698,0.08395086228847504,-0.06451147794723511,-0.0004734136164188385,-0.9828777313232422,-1.4965333938598633,0.0,0.0,0.32696905732154846,-1.3465042114257812,-0.037251025438308716,-0.08369457721710205,-0.022504301741719246,-0.009955652989447117,0.5023979544639587,-0.012762725353240967,-0.055546313524246216,-0.0658111721277237,-0.006808796431869268,0.16083204746246338,0.00561795849353075,0.5147803425788879,-0.04658477380871773,-0.0072130970656871796,-13.936203002929688,2.2368106842041016,-0.6494554281234741,0.7603996396064758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,0.9901642799377441,0.5,0.0,0.0,-3.273615598678589,-0.00042803699034266174,-0.3124294579029083,0.0,-0.3758755028247833,0.0,-8.650001548371478e-11,-7.482666569691432e-11,18.916704177856445,-0.2412610501050949,-20.040597915649414,-2.480902671813965,8.0,0.0,0.0,4.0,4.0,0.0,8.0,-0.07250725477933884,0.0,33.62113952636719,0.15000000596046448,-1.629385099066738e-10,-1.8814942659428624e-10,5.024375013262805e-12,7.384012672140283e-12,1.0348796472547939e-12,318.9739990234375,-9.055924413137184e-12,-0.12491288781166077,-0.048257604241371155,-0.05815163254737854,-0.02091977559030056,0.017725598067045212,-0.9752420783042908,-1.4965333938598633,0.0,0.0,0.32372793555259705,-1.3599627017974854,-0.02783389203250408,-0.10260161012411118,0.012541892006993294,-0.00378453079611063,0.39809343218803406,-0.030086806043982506,-0.09578831493854523,-0.03483551740646362,-0.10108168423175812,0.1468631774187088,-0.040345922112464905,-0.4263118803501129,-0.08671702444553375,0.0079270638525486,-15.04000186920166,-3.2424895763397217,-0.5224986672401428,0.8526400923728943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116,0.945141613483429,0.5,0.0,0.0,-3.211937427520752,-0.0001543121034046635,-0.11117007583379745,0.0,-0.37514835596084595,0.0,-8.255987560268352e-11,-7.482666569691432e-11,18.98811149597168,-0.1749558299779892,-20.040597915649414,-2.480902671813965,8.0,0.0,0.0,4.0,4.0,0.0,8.0,-0.06920748949050903,0.0,31.905517578125,0.15000000596046448,-1.6303912386828046e-10,-1.880097605377884e-10,5.013666998926469e-12,6.11345349343928e-12,1.1354923078188417e-12,302.63018798828125,-9.195578326570697e-12,-0.10942768305540085,-0.11602884531021118,-0.061967700719833374,-0.0007696561515331268,-0.036557119339704514,-1.0421830415725708,-1.4965333938598633,0.0,0.0,0.3189221918582916,-1.3803762197494507,-0.02916157804429531,-0.11383892595767975,0.03600598871707916,-0.006368989124894142,0.3043556213378906,0.03652092441916466,-0.05696225166320801,-0.04771265387535095,-0.06274765729904175,0.14784274995326996,0.022060304880142212,-0.4678169786930084,-0.12858973443508148,0.07541532814502716,-11.814085006713867,-2.4033467769622803,-0.3826887607574463,0.9238773584365845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117,0.8695546388626099,0.5,0.0,0.0,-3.2451822757720947,-0.0008732064161449671,-0.684678316116333,0.0,-0.3740638792514801,0.0,-8.942985935123104e-11,-7.482666569691432e-11,17.054279327392578,-0.13056552410125732,-20.040597915649414,-2.480902671813965,8.0,0.0,0.0,4.0,4.0,0.0,8.0,-0.11466988176107407,0.0,27.33898162841797,0.15000000596046448,-1.631338536478566e-10,-1.872622751308839e-10,5.000433227209111e-12,4.9978675711881415e-12,1.2302160158628173e-12,259.2682189941406,-9.943080213348221e-12,-0.15857838094234467,-0.2292085736989975,0.1688183695077896,-0.007635064423084259,0.03520425036549568,-0.9604200124740601,-1.4965333938598633,0.0,0.0,0.3284948170185089,-1.3963149785995483,-0.024926552549004555,-0.12535575032234192,0.06565060466527939,-0.009331202134490013,0.20624680817127228,-0.002989497734233737,-0.08941636234521866,-0.019368013367056847,-0.03533520922064781,0.05925023555755615,0.04389220476150513,-0.5054147243499756,-0.10983699560165405,0.06424997746944427,-7.19470739364624,-9.26838207244873,-0.23345646262168884,0.9723672866821289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118,0.6848625540733337,0.5,0.0,0.0,-3.204853057861328,-0.0009895904222503304,-1.1612074375152588,0.0,-0.11103331297636032,0.0,-9.834765640759358e-11,-7.482666569691432e-11,13.13585376739502,-0.11837746948003769,-20.040597915649414,-2.480902671813965,8.0,0.0,0.0,4.0,4.0,0.0,8.0,-0.08809532970190048,0.0,13.147746086120605,0.15000000596046448,-1.6313418671476398e-10,-1.8631296505589034e-10,5.004160280597247e-12,4.119187629880727e-12,1.2305498417117255e-12,124.67666625976562,-1.0892379012639175e-11,-0.007213160395622253,-0.577965259552002,0.13355551660060883,-0.014124087989330292,0.007224787026643753,-1.0055097341537476,-1.4965333938598633,0.0,0.0,0.3330242335796356,-1.4110941886901855,-0.03698745369911194,-0.1603298783302307,0.08922875672578812,0.04316245764493942,0.09714902937412262,0.007097613997757435,-0.1304646134376526,-0.05065781623125076,-0.2268572896718979,0.20191538333892822,0.3488259017467499,-0.45846447348594666,-0.23270444571971893,0.17441581189632416,1.1804698705673218,-16.047019958496094,-0.07846090197563171,0.996917188167572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119,0.9093300700187683,0.5,0.0,0.0,-3.2123656272888184,-0.003720506327226758,-0.5843067169189453,0.0,-0.18294551968574524,0.0,-8.711834031949195e-11,-7.482666569691432e-11,19.883588790893555,-0.16780966520309448,-19.428735733032227,-1.0069310665130615,8.0,0.0,0.0,4.0,4.0,0.0,8.0,-0.38079050183296204,0.0,13.146607398986816,0.15000000596046448,-1.6285968407192541e-10,-1.8619669694963648e-10,5.523471437174354e-12,3.840519482295468e-12,-6.491055609680885e-11,100.17005157470703,-1.1008643649446093e-11,0.12028692662715912,0.5703181028366089,-0.06368488073348999,-0.02233070507645607,0.012681249529123306,-0.9837915897369385,-1.4965333938598633,0.0,0.0,0.3359397053718567,-1.4287322759628296,-0.04570544511079788,-0.22883079946041107,0.08414477854967117,0.1345720887184143,0.0350346639752388,-0.016258282586932182,-0.08032702654600143,0.025708282366394997,-0.4061559736728668,0.016721487045288086,0.3762145936489105,-0.26285624504089355,-0.4087027609348297,0.04522848129272461,8.345878601074219,-18.700305938720703,0.07845164835453033,0.9969179034233093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120,0.8640824556350708,0.5,0.0,0.0,-3.4207496643066406,-0.026926523074507713,-0.02225366234779358,0.0,-0.37448650598526,0.0,-5.7933491337536225e-11,-7.482666569691432e-11,16.468013763427734,-0.24062862992286682,-19.428735733032227,-1.0069310665130615,8.0,0.0,0.0,4.0,4.0,0.0,8.0,-0.35345134139060974,0.0,27.338603973388672,0.15000000596046448,-1.6361006993648175e-10,-1.8646778565667432e-10,6.166207301705473e-12,3.8493097598291115e-12,-6.416017023225251e-11,210.7472381591797,-1.073757402436648e-11,-0.07062248885631561,0.8351693749427795,-0.03883342444896698,-0.014245998114347458,0.014331575483083725,-0.9954914450645447,-1.4965333938598633,0.0,0.0,0.3295881152153015,-1.447500467300415,-0.01639382541179657,-0.31400805711746216,0.08331029862165451,0.2131747305393219,-0.008918438106775284,-0.05263633280992508,-0.02849489450454712,0.06914649158716202,-0.22210446000099182,-0.13996084034442902,0.31990113854408264,-0.006865349598228931,-0.3385036885738373,-0.07329779863357544,9.184948921203613,-17.47460174560547,0.23344743251800537,0.9723694324493408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1121,0.9991769790649414,0.5,0.0,0.0,-3.3003411293029785,-0.0010166786378249526,-0.0049110171385109425,0.0,-0.37179428339004517,0.0,-6.393416351890835e-11,-7.482666569691432e-11,19.43300437927246,-0.29454702138900757,-19.428735733032227,-1.0069310665130615,8.0,0.0,0.0,4.0,4.0,0.0,8.0,-0.061318859457969666,0.0,31.905385971069336,0.15000000596046448,-1.6654796985982045e-10,-1.8653964484194319e-10,6.346234301957132e-12,3.853332583569902e-12,-6.122227030891381e-11,246.69400024414062,-1.0665714839097618e-11,-0.04219891130924225,0.09031657874584198,0.007828742265701294,0.0057554543018341064,0.03638080880045891,-1.0254415273666382,-1.4965333938598633,0.0,0.0,0.3191247582435608,-1.4548842906951904,-0.00788851734250784,-0.3297198414802551,0.06064585596323013,0.2795366644859314,-0.007176107726991177,-0.0007500469801016152,-0.11025559157133102,-0.036305930465459824,-0.06725364178419113,-0.0779365748167038,0.3324972987174988,0.03288508579134941,-0.2980591952800751,-0.06002532318234444,9.043906211853027,-16.78947639465332,0.38268017768859863,0.9238808751106262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1122,0.9982943534851074,0.5,0.0,0.0,-3.2382071018218994,-0.0001702811277937144,-0.009249240159988403,0.0,-0.3729232847690582,0.0,-7.651385774964936e-11,-7.482666569691432e-11,19.958934783935547,-0.3465690612792969,-19.428735733032227,-1.0069310665130615,8.0,0.0,0.0,4.0,4.0,0.0,8.0,-0.06256430596113205,0.0,33.621089935302734,0.15000000596046448,-1.710290381540247e-10,-1.8661187872748286e-10,6.352667090286923e-12,3.855015265341599e-12,-5.674120201470956e-11,260.7528076171875,-1.059347401466404e-11,-0.11195563524961472,0.19786877930164337,0.1128554493188858,0.01154555007815361,-0.033484745770692825,-0.956779420375824,-1.4965333938598633,0.0,0.0,0.3188357651233673,-1.4702666997909546,-0.01386528741568327,-0.34351810812950134,0.024598700925707817,0.3521059453487396,-0.007320249453186989,0.026377767324447632,-0.10367932170629501,-0.007994360290467739,0.035297948867082596,-0.12899981439113617,0.41705718636512756,0.025439132004976273,-0.30531957745552063,-0.0597207210958004,9.715154647827148,-16.100784301757812,0.5224907398223877,0.8526449799537659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1123,0.9884509444236755,0.5,0.0,0.0,-3.2289445400238037,-0.00011885408457601443,-4.643785723601468e-05,0.0,-0.3732795715332031,0.0,-7.822176933958147e-11,-7.482666569691432e-11,19.795042037963867,-0.40355947613716125,-19.428735733032227,-1.0069310665130615,8.0,0.0,0.0,4.0,4.0,0.0,8.0,-0.06159581243991852,0.0,34.40549850463867,0.15000000596046448,-1.7658979833967692e-10,-1.8668235013397094e-10,6.408105816813059e-12,3.855578616790423e-12,-5.118043489016344e-11,267.62939453125,-1.0523009547069861e-11,-0.007274121046066284,-0.029442891478538513,-0.19084632396697998,-0.05423372983932495,0.00791669636964798,-1.0175871849060059,-1.4965333938598633,0.0,0.0,0.33409079909324646,-1.4924854040145874,-0.021960537880659103,-0.3358181416988373,0.01741967909038067,0.43444114923477173,0.0012038284912705421,0.02659325674176216,-0.03949945792555809,0.049785222858190536,0.10183687508106232,-0.06236537918448448,0.399787962436676,0.051571477204561234,-0.269387423992157,-0.06834739446640015,9.691108703613281,-16.0488224029541,0.6494483351707458,0.7604057192802429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124,0.9405223727226257,0.5,0.0,0.0,-3.218258857727051,-9.055042028194293e-05,-0.0021190675906836987,0.0,-0.3737242519855499,0.0,-8.301260373544395e-11,-7.482666569691432e-11,18.884075164794922,-0.45953071117401123,-19.428735733032227,-1.0069310665130615,8.0,0.0,0.0,4.0,4.0,0.0,8.0,-0.05705500394105911,0.0,34.81587600708008,0.15000000596046448,-1.8314906535810138e-10,-1.867511978392855e-10,6.6741837750905475e-12,3.855034780980704e-12,-4.462115746339812e-11,271.6073303222656,-1.0454154035499652e-11,0.014140293002128601,-0.12542816996574402,0.1269533485174179,0.011084035038948059,0.018522877246141434,-1.0346022844314575,-1.4965333938598633,0.0,0.0,0.32469677925109863,-1.5055867433547974,-0.01328061893582344,-0.31257688999176025,-0.004704148042947054,0.5020731687545776,0.008591370657086372,0.004037213511765003,-0.0751267820596695,0.005774808116257191,0.10784502327442169,-0.03367125988006592,0.3378201723098755,0.03436736389994621,-0.21357683837413788,-0.06364154815673828,9.662073135375977,-16.504812240600586,0.7604025602340698,0.6494520306587219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125,0.974033772945404,0.5,0.0,0.0,-3.2046289443969727,-8.699854515725747e-05,-0.0017328906105831265,0.0,-0.37444159388542175,0.0,-8.549954494396772e-11,-7.482666569691432e-11,18.830520629882812,-0.5269888043403625,-19.428735733032227,-1.0069310665130615,8.0,0.0,0.0,4.0,4.0,0.0,8.0,-0.0639231950044632,0.0,35.0486946105957,0.15000000596046448,-1.903369406530686e-10,-1.868218635348029e-10,7.360205327155978e-12,3.853164749073601e-12,-3.743329257677175e-11,274.23809814453125,-1.0383475329556191e-11,0.0870678573846817,0.0036513060331344604,0.06931616365909576,-0.06697772443294525,0.013198021799325943,-0.9606943726539612,-1.4965333938598633,0.0,0.0,0.32885685563087463,-1.5271449089050293,-0.026293978095054626,-0.26649677753448486,-0.010188573971390724,0.5822384357452393,0.0046751778572797775,-0.01096190232783556,-0.10882510989904404,0.04203299805521965,0.11476965248584747,-0.06495818495750427,0.4252631664276123,0.0461997352540493,-0.19803836941719055,-0.07682861387729645,9.726851463317871,-16.915515899658203,0.8526344895362854,0.5225078463554382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126,0.9693297743797302,0.5,0.0,0.0,-3.2017078399658203,-6.283290713327006e-05,-0.017382115125656128,0.0,-0.37470385432243347,0.0,-8.322259548165789e-11,-7.482666569691432e-11,19.109052658081055,-0.6090295910835266,-19.428735733032227,-1.0069310665130615,8.0,0.0,0.0,4.0,4.0,0.0,8.0,-0.06634664535522461,0.0,35.185001373291016,0.15000000596046448,-1.9782871174545136e-10,-1.8689526315451843e-10,8.550209151803045e-12,3.850158906970602e-12,-2.9941511076048144e-11,276.1548156738281,-1.031008872026673e-11,-0.09487401694059372,0.1810615509748459,0.08702130615711212,-0.05892673134803772,-0.03294343501329422,-0.9782763719558716,-1.4965333938598633,0.0,0.0,0.3213058412075043,-1.5296392440795898,-0.023304563015699387,-0.23360933363437653,-0.027127541601657867,0.6670745015144348,0.008982675150036812,-0.0009418517583981156,-0.041522275656461716,-0.03899490833282471,0.1834532767534256,-0.0868765190243721,0.40102505683898926,-0.03620406612753868,-0.15703684091567993,-0.08957171440124512,8.535726547241211,-17.479066848754883,0.9238790273666382,0.3826846480369568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127,0.8363327980041504,0.5,0.0,0.0,-3.2013773918151855,-2.6749359676614404e-05,-0.020732145756483078,0.0,-0.3751943111419678,0.0,-8.857679173468469e-11,-7.482666569691432e-11,16.97001838684082,-0.7089315056800842,-19.428735733032227,-1.0069310665130615,8.0,0.0,0.0,4.0,4.0,0.0,8.0,-0.05518500134348869,0.0,35.2618408203125,0.15000000596046448,-2.0547313850372007e-10,-1.869653737385235e-10,1.033017334867159e-11,3.846058454354262e-12,-2.2297096460843768e-11,277.57403564453125,-1.0239982473070341e-11,0.05510483682155609,-0.49507778882980347,0.0883176177740097,-0.05795113742351532,0.014034602791070938,-0.9898404479026794,-1.4965333938598633,0.0,0.0,0.3385980427265167,-1.5512197017669678,-0.033110424876213074,-0.20501261949539185,-0.045528896152973175,0.7421563863754272,-0.004496148321777582,0.02625122107565403,-0.12671838700771332,-0.07050950080156326,0.2610580623149872,-0.035468924790620804,0.3512692153453827,0.03993314132094383,-0.09585817158222198,-0.06082995608448982,8.002725601196289,-18.814939498901367,0.9723682999610901,0.23345212638378143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
